user_id,movie_id_ml,rating,rating_timestamp
533,230,4,1997-11-10 19:52:43
401,127,1,1998-03-27 20:56:10
613,509,4,1998-03-30 03:07:16
565,83,5,1998-03-27 22:27:08
768,340,2,1997-11-14 16:10:20
697,268,5,1997-12-20 12:39:08
456,1059,4,1997-12-06 01:34:12
239,42,5,1998-03-06 10:36:18
488,164,3,1998-03-30 21:38:31
521,96,4,1998-01-11 00:17:33
395,252,3,1998-01-02 18:31:37
445,591,2,1998-03-29 19:33:40
748,174,5,1997-11-13 20:53:25
570,305,5,1997-12-04 19:04:16
442,746,3,1997-12-29 09:39:14
758,81,5,1997-12-13 01:16:55
463,93,4,1997-10-20 22:10:57
629,199,5,1997-11-21 13:09:32
676,300,4,1998-04-16 00:10:03
551,708,1,1998-04-17 03:30:30
503,732,3,1997-11-24 14:57:47
239,482,3,1998-03-06 10:42:58
166,313,5,1998-02-02 05:31:18
372,875,4,1997-10-14 22:46:23
13,473,4,1997-12-17 22:45:24
536,566,5,1997-12-17 12:04:24
500,202,4,1998-01-04 00:37:19
253,1,5,1998-04-03 18:34:27
405,64,5,1998-01-23 08:38:59
624,270,3,1998-04-07 14:58:40
453,181,5,1997-10-22 20:36:52
794,887,4,1998-03-27 21:31:24
437,82,3,1997-11-21 19:23:12
159,829,4,1997-11-26 15:22:21
452,135,3,1997-09-29 19:19:50
280,471,3,1998-04-04 14:35:53
95,1047,3,1997-11-10 20:31:21
413,258,4,1997-11-19 19:46:34
620,928,5,1998-03-15 18:50:25
729,333,4,1998-04-22 23:10:38
297,90,4,1997-09-26 02:12:22
655,417,2,1998-03-01 16:55:46
380,582,4,1998-01-22 14:16:23
690,716,1,1997-12-03 20:04:29
551,204,4,1998-04-17 01:47:53
711,1118,4,1997-11-20 02:57:13
758,427,4,1997-12-13 00:59:02
56,22,5,1998-04-15 21:39:36
532,77,5,1998-04-14 02:12:15
532,676,5,1998-04-14 02:39:14
62,71,4,1997-11-12 22:44:21
305,528,4,1998-02-01 08:56:18
608,333,4,1997-11-24 20:23:03
569,19,5,1997-11-17 19:15:27
747,316,4,1998-02-28 04:02:32
439,100,3,1997-12-23 15:58:25
538,181,3,1997-10-17 17:01:40
780,662,5,1998-03-31 17:02:36
456,864,4,1997-12-06 01:27:40
147,301,5,1998-01-23 22:23:24
13,348,2,1998-02-08 15:37:26
379,163,4,1997-11-28 18:08:15
756,642,2,1997-09-21 08:18:44
738,357,4,1997-09-27 09:51:09
758,155,1,1997-12-13 23:03:46
501,591,4,1997-12-28 22:28:58
157,118,2,1998-02-07 22:27:19
682,252,3,1998-02-26 18:46:13
648,550,4,1998-01-15 16:46:42
676,257,5,1998-04-16 00:23:40
676,288,1,1998-04-16 00:10:37
542,427,5,1998-02-03 18:58:14
615,237,4,1997-11-13 19:20:43
588,566,2,1998-03-16 04:45:57
181,1047,2,1997-11-08 04:21:06
630,100,3,1998-01-24 18:29:52
697,1,5,1997-12-20 12:54:41
724,245,2,1998-01-02 16:17:54
514,64,4,1997-09-28 16:04:05
343,159,2,1997-10-09 14:04:53
721,655,2,1997-10-18 02:08:10
344,562,2,1998-02-02 01:13:05
649,291,5,1998-04-01 14:18:50
697,818,4,1997-12-20 12:50:28
459,568,3,1997-11-15 03:35:41
514,425,5,1997-09-26 23:58:11
246,809,2,1998-01-16 04:09:27
327,186,2,1998-02-17 19:34:24
606,195,5,1997-11-30 21:42:42
578,355,1,1998-03-03 20:42:38
437,842,4,1997-11-21 20:17:31
521,732,3,1998-01-11 00:22:15
787,899,3,1998-03-04 02:37:54
764,143,5,1997-10-07 17:28:51
444,245,4,1998-04-07 20:03:22
451,305,3,1997-11-08 18:10:47
6,317,3,1997-12-31 21:02:54
778,1273,3,1998-03-24 08:08:45
354,737,4,1998-03-31 01:20:06
472,82,5,1998-04-17 05:30:17
735,744,3,1997-10-12 23:25:14
541,755,5,1998-01-04 00:45:16
461,242,3,1998-01-21 04:08:55
207,204,3,1997-09-29 04:18:57
704,131,5,1998-04-01 02:45:26
345,274,3,1998-01-16 22:54:27
781,483,5,1997-11-15 22:45:42
737,12,4,1998-01-09 03:02:02
225,606,5,1997-11-14 20:50:49
654,54,3,1998-02-19 05:09:01
524,1553,3,1998-01-12 19:58:56
533,297,4,1998-04-21 12:15:44
653,819,3,1997-11-21 22:02:31
234,1446,3,1998-04-11 23:02:19
758,172,4,1997-12-13 01:01:20
660,22,4,1998-03-29 19:21:02
533,134,4,1997-11-13 16:42:59
534,15,4,1997-10-25 19:31:13
548,1244,4,1998-03-28 00:12:33
542,418,4,1998-02-03 19:19:22
456,506,4,1997-12-06 02:12:12
655,190,3,1998-02-14 03:35:38
94,42,4,1998-01-27 03:09:37
731,95,3,1998-01-30 18:12:58
666,13,4,1997-11-23 19:32:22
445,181,2,1998-03-29 19:32:25
195,234,5,1997-10-02 05:50:41
771,28,5,1997-11-27 19:36:32
711,716,5,1997-11-20 03:06:55
687,340,4,1998-01-13 00:38:14
450,869,4,1997-12-18 18:34:24
786,471,4,1997-12-23 01:58:31
741,70,4,1998-04-01 18:49:33
85,231,2,1997-12-24 20:33:35
457,9,5,1997-12-17 21:18:05
458,23,4,1998-02-02 05:38:51
707,211,3,1998-01-31 22:50:51
541,1084,4,1998-01-03 21:56:09
774,294,1,1998-02-27 05:03:12
591,357,5,1998-03-27 20:40:28
699,933,3,1997-11-07 05:57:06
788,754,4,1997-11-30 05:24:37
472,1034,3,1997-10-04 15:35:59
538,234,3,1997-10-17 17:07:57
627,810,3,1997-11-14 18:17:39
747,648,5,1998-03-01 06:33:32
339,124,4,1998-03-27 21:08:05
42,294,4,1997-12-02 23:28:16
402,13,3,1997-10-07 23:25:01
416,1020,5,1998-04-22 02:34:43
705,241,4,1997-12-29 20:42:08
779,257,4,1997-10-04 19:26:41
796,1074,1,1998-04-20 04:48:11
462,100,4,1998-02-01 20:36:27
774,229,2,1998-02-27 05:28:49
644,261,4,1998-03-05 05:41:42
690,663,4,1997-12-03 19:29:36
311,54,4,1998-01-09 17:20:39
595,109,2,1998-02-08 07:02:45
59,277,4,1998-02-23 03:07:14
543,720,2,1997-10-22 18:51:46
597,250,4,1997-09-27 06:15:39
543,656,4,1997-10-01 00:29:47
10,582,4,1997-10-26 18:57:56
767,98,5,1998-04-01 20:29:20
452,181,4,1998-01-30 09:03:47
727,204,3,1998-01-02 03:06:35
437,77,4,1997-11-21 20:10:40
407,228,4,1997-09-23 20:33:19
470,257,4,1997-11-10 16:16:08
727,195,4,1998-01-02 03:06:15
452,124,5,1998-01-26 12:12:48
773,559,2,1998-02-27 00:45:14
632,275,3,1997-11-13 21:46:22
256,471,5,1997-12-15 01:50:44
210,105,3,1998-03-27 22:05:31
648,559,2,1998-01-15 16:59:38
761,214,1,1997-10-07 02:15:10
484,136,5,1998-03-29 18:06:06
721,70,3,1997-10-18 03:30:03
602,257,4,1998-02-28 04:03:38
416,873,5,1998-04-22 02:54:05
414,343,2,1998-01-17 01:06:33
291,200,4,1997-09-21 18:49:00
406,561,3,1997-11-17 18:56:14
13,897,1,1998-02-08 15:40:22
755,689,3,1997-12-19 22:21:17
648,519,4,1998-01-12 18:08:02
60,615,5,1997-12-28 16:23:35
693,488,4,1997-09-28 22:08:59
756,1119,4,1997-09-21 07:52:29
655,345,3,1998-02-14 16:30:03
533,176,1,1997-11-10 19:48:52
85,845,3,1997-11-18 04:47:36
774,403,2,1998-02-27 05:20:14
763,238,4,1997-11-07 15:12:39
795,172,3,1997-11-26 18:50:09
130,808,5,1997-11-03 06:13:51
237,656,4,1997-11-12 23:18:50
794,118,2,1998-03-27 21:50:13
642,845,5,1998-03-31 04:21:28
619,174,4,1998-01-28 02:19:52
660,215,3,1998-03-29 19:18:02
417,447,3,1997-11-16 02:57:44
555,150,4,1997-11-19 18:12:07
622,679,3,1997-12-21 02:31:23
53,25,4,1997-11-13 17:35:38
788,185,4,1997-11-30 05:38:36
756,234,3,1997-09-21 08:18:44
313,47,3,1998-03-27 16:14:28
569,286,5,1997-11-17 18:56:31
178,1197,4,1997-12-22 20:54:15
224,70,2,1998-02-21 23:30:12
592,259,2,1997-12-20 08:46:13
790,154,4,1998-01-18 20:44:50
224,715,1,1998-02-21 23:41:27
604,637,4,1998-01-01 15:24:21
679,132,4,1998-01-11 02:56:14
496,109,3,1997-10-05 15:12:37
332,79,5,1998-02-21 21:54:48
128,392,3,1997-11-19 19:18:22
157,276,4,1998-02-07 22:17:56
144,474,4,1998-02-21 23:55:11
694,174,5,1997-10-01 17:31:01
153,79,5,1997-12-06 01:19:58
393,7,4,1998-02-17 19:40:19
640,134,5,1997-09-20 17:47:03
795,117,4,1997-11-26 15:28:42
648,510,5,1998-01-14 16:52:08
130,236,5,1997-10-07 19:06:00
756,753,2,1997-09-21 09:06:28
667,137,3,1998-03-27 21:46:46
567,194,3,1997-12-18 06:17:54
622,86,4,1997-12-21 02:16:27
547,315,4,1998-03-30 18:29:15
587,886,2,1998-04-18 03:46:11
517,823,2,1998-04-15 17:05:23
759,332,4,1997-12-07 06:35:16
537,221,3,1998-01-28 23:24:01
754,619,4,1997-11-13 20:05:17
672,225,2,1997-11-17 17:57:17
619,183,5,1998-01-28 02:19:52
371,194,3,1997-10-22 02:22:33
588,421,5,1998-03-16 04:50:30
600,684,4,1998-02-26 00:06:22
417,223,5,1997-11-16 02:23:06
641,865,5,1997-11-12 21:29:09
758,889,3,1998-03-04 19:15:58
232,582,5,1998-02-27 03:19:55
694,131,5,1997-10-01 17:41:55
271,302,5,1998-01-26 19:53:50
450,476,4,1997-12-18 18:21:46
363,187,2,1998-04-02 05:25:25
545,373,3,1997-11-19 00:32:03
721,294,3,1997-10-18 01:17:27
780,491,4,1998-03-31 17:00:51
222,1045,3,1997-12-02 11:00:12
694,226,3,1997-10-01 18:07:51
793,276,3,1997-09-24 12:26:11
721,215,4,1997-10-18 02:22:53
709,636,3,1997-11-18 10:24:05
622,28,3,1997-12-20 04:31:54
648,231,2,1998-01-15 16:49:47
518,544,3,1997-10-14 10:02:04
771,242,4,1997-11-27 19:33:55
506,746,5,1997-09-21 20:51:02
638,227,2,1997-10-12 22:27:39
434,975,5,1998-02-06 00:27:53
592,763,5,1997-12-20 09:02:11
405,715,1,1998-01-23 09:07:25
758,324,5,1997-11-27 23:10:30
709,174,5,1997-11-18 10:19:56
532,295,5,1998-01-12 08:46:01
561,693,3,1998-01-26 09:57:00
708,50,5,1997-10-20 05:26:26
782,683,1,1998-04-02 06:23:33
577,151,4,1997-11-25 15:10:04
681,288,1,1998-01-21 19:10:10
727,401,2,1998-01-02 03:58:41
736,246,4,1997-11-05 05:48:49
417,1539,2,1997-11-16 03:05:39
121,197,4,1998-03-31 23:51:26
417,100,3,1997-11-16 02:09:26
660,177,2,1998-03-29 19:33:34
623,79,5,1998-03-27 21:45:12
782,249,2,1998-04-02 06:43:19
276,590,2,1997-09-23 01:15:34
574,270,3,1998-03-30 17:32:01
718,1165,3,1997-12-28 22:53:18
711,713,3,1997-11-20 02:01:23
409,404,2,1997-12-03 00:30:19
428,1313,4,1998-04-14 16:46:02
308,382,4,1998-02-17 18:18:41
664,132,4,1997-10-29 02:36:09
453,693,5,1997-10-22 22:59:32
741,651,4,1998-03-27 17:08:27
637,926,2,1997-12-23 19:21:38
727,201,4,1998-01-02 03:11:57
774,673,2,1998-02-27 05:15:45
201,64,3,1998-01-06 18:30:36
614,1,5,1997-11-13 23:34:53
660,898,4,1998-03-29 18:52:41
746,196,4,1998-01-17 22:20:12
758,826,3,1997-12-13 23:14:14
773,37,3,1998-02-27 00:45:52
293,427,4,1998-03-03 06:24:48
101,412,2,1997-10-18 01:07:22
76,270,3,1997-11-09 23:20:02
486,591,4,1997-11-18 17:37:42
521,163,3,1998-01-11 00:28:03
346,669,1,1997-09-26 09:21:30
697,751,5,1997-12-20 12:54:41
506,181,5,1997-09-21 20:44:36
533,13,3,1997-11-10 20:07:55
774,54,1,1998-02-27 05:20:14
781,100,5,1997-11-15 22:49:35
435,562,5,1998-01-07 00:43:39
690,94,4,1997-12-03 19:37:16
642,1509,2,1998-01-24 01:44:30
316,435,2,1997-11-30 01:45:37
474,792,4,1998-02-19 22:16:13
495,386,3,1998-02-28 03:33:57
15,111,4,1997-11-13 21:18:34
589,682,4,1997-12-28 23:41:34
158,471,4,1997-11-21 17:15:13
570,748,3,1997-12-04 19:08:17
423,924,4,1998-04-01 01:53:22
380,121,3,1998-01-22 14:38:16
621,472,3,1997-11-28 17:34:22
793,1067,4,1997-09-24 12:24:35
780,202,4,1998-03-31 17:03:03
721,300,5,1997-10-18 00:50:06
152,781,5,1997-12-18 20:21:26
642,1503,2,1998-01-24 00:40:46
276,1208,3,1997-12-20 23:14:16
7,4,5,1998-03-31 13:42:52
364,286,5,1997-10-04 02:15:09
665,597,3,1998-01-08 20:20:53
669,749,3,1998-04-02 11:39:19
731,462,5,1998-01-30 18:56:08
501,546,4,1997-12-28 22:31:23
318,4,2,1998-01-11 05:45:16
741,77,3,1998-04-01 18:34:31
249,409,4,1997-11-16 00:34:12
399,5,3,1997-12-17 07:50:01
711,949,4,1997-11-20 02:58:39
782,984,2,1998-04-02 06:33:41
795,367,3,1997-12-27 19:50:02
218,176,5,1997-12-05 02:18:19
645,474,5,1998-04-08 16:36:38
422,275,5,1997-09-24 19:40:26
542,451,3,1998-02-03 19:09:31
782,329,3,1998-04-02 06:23:33
194,89,3,1997-11-14 15:28:48
506,94,3,1997-09-21 21:16:39
796,401,3,1998-04-22 04:30:27
796,184,1,1998-04-16 21:19:04
521,99,3,1998-01-19 23:52:17
222,422,2,1997-10-30 03:54:17
13,832,4,1997-12-17 22:52:36
533,71,4,1998-03-09 13:42:52
599,255,5,1997-12-01 04:44:39
738,195,4,1997-09-27 08:40:28
747,844,4,1998-02-28 04:28:56
774,172,3,1998-02-27 05:26:38
487,356,4,1998-01-05 18:21:02
637,325,1,1997-12-23 17:58:48
417,294,4,1997-11-16 02:14:23
748,228,3,1997-11-13 20:58:07
432,300,4,1998-03-09 03:56:03
629,684,5,1997-11-21 13:03:50
761,546,5,1997-10-07 02:14:28
705,38,5,1997-12-29 20:44:18
790,157,2,1998-01-18 20:43:13
497,163,2,1997-11-12 19:33:01
749,293,4,1997-11-06 20:06:23
491,100,5,1998-03-29 15:53:26
761,148,5,1997-10-07 02:03:49
721,715,2,1997-10-18 04:08:46
447,209,4,1997-11-06 22:42:28
450,443,4,1997-12-17 16:57:41
403,235,5,1997-11-17 17:02:45
295,168,5,1997-11-14 14:24:27
119,410,1,1998-03-23 04:28:59
676,132,5,1998-04-16 00:31:43
374,1217,2,1997-12-01 01:01:40
781,474,5,1997-11-15 22:46:16
784,678,4,1998-03-31 23:44:55
655,385,3,1998-02-14 04:14:29
599,1014,4,1997-12-01 04:51:25
607,483,4,1998-01-04 02:02:59
665,143,4,1998-01-08 21:04:35
546,590,4,1998-01-18 16:38:58
494,98,4,1997-11-14 20:59:18
693,118,2,1997-09-28 21:53:17
747,705,5,1998-02-28 04:25:39
545,121,5,1997-11-19 00:28:19
735,333,4,1997-10-12 23:07:27
642,1014,5,1998-01-30 03:39:07
705,28,4,1997-12-29 20:34:00
364,302,4,1997-10-04 02:15:09
389,186,2,1997-11-21 04:43:55
321,86,4,1997-11-13 16:58:14
758,64,5,1997-12-13 01:02:11
672,25,5,1997-11-17 17:50:56
746,231,2,1998-01-17 22:17:56
507,678,5,1998-03-15 12:48:08
634,1284,3,1997-10-01 18:16:34
500,234,3,1998-01-04 01:00:38
698,230,3,1998-02-01 21:08:57
379,710,4,1997-12-01 07:37:19
15,934,4,1997-11-13 21:28:27
7,544,3,1998-03-31 14:07:34
318,712,4,1998-01-11 05:26:08
790,1063,5,1998-01-18 20:47:58
537,433,4,1998-01-28 23:53:54
595,475,5,1998-02-08 06:59:26
536,136,4,1997-12-17 11:56:20
716,131,5,1997-11-17 19:51:51
655,536,3,1998-02-16 17:35:12
539,238,3,1997-11-17 17:34:05
425,385,2,1997-11-05 14:06:53
749,1047,3,1997-11-06 20:55:40
345,323,3,1998-01-16 02:09:11
43,625,4,1998-01-04 23:22:26
437,709,5,1997-12-01 18:28:51
87,944,5,1997-11-18 18:14:08
434,477,5,1998-02-06 00:29:00
344,169,5,1998-01-14 21:47:37
246,69,3,1998-01-16 03:26:42
614,871,2,1997-11-13 23:56:16
504,628,4,1998-02-18 19:54:38
622,90,4,1997-12-21 02:32:54
679,8,2,1998-01-11 02:47:36
621,810,3,1997-09-22 21:44:17
493,323,4,1998-01-06 23:39:39
551,762,5,1998-04-17 03:35:30
102,431,3,1998-03-02 01:16:47
372,201,2,1997-10-14 22:49:47
774,644,4,1998-02-27 05:19:37
487,282,4,1997-12-30 00:35:05
642,367,5,1998-01-24 01:37:46
789,475,5,1997-11-24 00:41:03
407,427,4,1997-10-08 19:29:26
749,199,5,1997-11-06 20:12:51
393,794,4,1998-03-12 19:15:17
505,174,4,1998-03-08 05:02:20
13,37,1,1997-12-17 22:16:51
625,173,3,1998-04-07 12:54:41
524,238,4,1998-01-12 19:52:35
660,117,3,1998-03-29 18:58:54
537,290,2,1998-01-28 23:30:54
666,855,4,1997-11-26 18:17:50
749,254,2,1997-12-08 17:37:54
703,275,4,1997-09-26 02:57:43
18,221,5,1997-11-21 16:30:16
404,689,2,1998-01-03 01:23:05
506,1089,1,1998-03-15 16:36:01
399,121,3,1997-12-17 06:50:03
608,480,3,1997-11-24 20:59:25
606,816,2,1997-11-30 22:02:38
782,1538,3,1998-04-02 06:55:09
709,385,4,1997-11-18 10:19:57
543,1524,4,1997-09-21 18:25:19
406,218,3,1997-11-17 18:54:23
604,184,3,1998-01-01 15:25:52
643,468,4,1998-04-01 16:58:20
727,549,3,1998-01-02 03:36:59
653,127,5,1997-11-06 22:03:00
575,127,2,1997-10-29 18:02:17
43,539,3,1998-01-04 22:41:56
625,357,3,1998-03-30 12:59:44
416,318,5,1998-04-22 02:52:29
747,474,5,1998-02-28 04:18:46
766,521,4,1998-03-31 01:54:21
696,305,4,1998-02-02 07:12:58
777,100,1,1997-10-04 15:36:20
325,182,3,1998-04-02 01:00:35
747,152,3,1998-02-28 04:30:22
655,81,3,1998-02-14 03:36:11
560,277,3,1997-11-19 21:58:51
296,256,5,1998-01-07 18:12:21
551,1139,4,1998-04-17 03:54:23
129,304,3,1997-12-27 17:45:07
476,67,4,1997-12-29 03:13:38
373,389,3,1997-10-17 14:42:32
684,1283,3,1997-10-02 17:01:48
563,862,1,1997-11-26 01:27:52
474,356,5,1998-02-19 22:53:13
653,756,1,1997-11-06 22:23:16
6,489,5,1997-12-31 20:43:31
742,321,3,1997-12-01 19:46:51
698,513,2,1998-02-01 20:55:58
495,158,3,1998-02-28 03:44:37
551,1443,5,1998-04-17 03:49:02
533,514,3,1997-11-10 19:37:50
406,478,4,1997-11-13 18:22:58
696,344,5,1998-02-02 07:14:32
307,228,5,1997-11-14 20:22:01
312,23,4,1998-04-04 14:03:33
373,50,5,1997-10-17 14:31:18
758,607,5,1997-12-13 01:20:32
735,276,4,1997-10-12 23:26:36
167,99,4,1998-04-16 14:53:05
734,751,4,1998-03-27 18:05:37
592,522,5,1997-12-24 09:27:42
764,71,5,1997-10-09 20:41:12
660,186,3,1998-03-29 19:29:41
766,202,3,1998-03-31 02:11:21
181,1350,1,1997-11-08 04:08:40
85,531,4,1997-11-13 20:48:32
303,569,3,1997-11-14 05:09:19
60,445,5,1997-12-28 16:24:33
747,939,3,1998-02-28 04:16:02
87,410,4,1997-11-18 18:09:25
643,209,5,1998-04-01 16:04:12
548,283,3,1998-04-01 07:26:12
586,841,3,1998-01-06 05:17:34
450,832,2,1997-12-18 18:05:07
655,306,3,1998-02-14 02:54:43
308,122,4,1998-02-17 19:02:45
559,257,3,1998-03-27 21:51:06
456,1222,2,1997-12-06 02:23:39
716,1203,2,1997-11-17 19:33:59
724,680,1,1998-01-02 16:21:59
474,23,4,1998-02-19 22:00:20
542,186,4,1998-02-03 19:08:29
54,346,4,1998-03-22 23:11:43
25,604,4,1998-01-26 22:00:08
650,495,3,1998-03-31 19:25:16
423,245,4,1998-04-01 01:42:32
693,1311,1,1997-09-28 21:42:19
796,418,4,1998-04-22 04:22:13
592,234,5,1997-12-24 09:31:03
654,473,2,1998-02-19 04:52:13
751,88,4,1998-03-07 19:24:20
374,742,5,1997-11-24 17:42:11
506,161,4,1998-01-18 15:04:41
200,596,4,1997-10-05 09:09:44
707,293,4,1997-11-20 21:03:30
361,705,5,1997-11-13 17:16:56
301,420,3,1997-12-14 05:28:05
537,466,4,1998-01-28 23:45:49
495,181,5,1998-02-28 02:16:20
557,300,4,1997-12-02 20:51:56
654,660,5,1998-02-19 05:02:12
650,496,4,1998-03-31 18:41:47
664,149,3,1997-10-10 23:15:15
741,1074,2,1998-04-01 19:03:15
425,538,2,1998-03-19 22:34:26
508,511,4,1998-01-02 18:54:06
540,111,4,1997-12-15 03:39:08
557,198,5,1997-12-03 20:05:13
608,44,4,1997-11-24 21:21:09
451,359,2,1997-11-08 18:12:01
655,1069,1,1998-02-14 16:25:35
758,684,4,1997-12-13 01:51:12
774,1028,2,1998-02-27 05:53:49
206,1432,1,1998-02-22 20:41:22
562,181,3,1997-11-10 20:52:05
363,282,2,1998-04-02 05:39:56
535,196,4,1997-11-15 18:18:14
407,215,3,1997-09-23 20:14:18
554,819,3,1997-10-07 13:41:28
470,13,4,1997-11-10 16:15:18
23,713,4,1997-09-20 19:38:57
429,191,5,1997-12-17 18:57:45
192,125,3,1997-12-06 00:24:09
642,451,5,1998-01-24 01:36:34
342,212,5,1997-09-27 00:26:32
425,121,4,1997-11-05 14:06:53
758,24,4,1997-12-13 02:24:51
391,174,5,1997-10-21 02:01:41
606,48,4,1997-11-30 21:14:43
417,260,3,1997-11-16 03:09:39
742,117,2,1997-12-05 15:25:28
714,472,2,1998-04-17 01:48:50
379,636,3,1997-11-26 06:25:02
42,284,3,1997-12-02 23:33:01
655,708,3,1998-02-14 03:35:07
704,654,5,1998-04-01 02:27:47
171,310,4,1998-03-27 21:40:35
330,385,5,1997-10-11 05:06:18
721,881,3,1997-10-18 01:15:59
181,981,1,1997-11-08 04:11:19
535,482,4,1997-11-15 18:38:27
703,258,4,1997-09-26 02:47:56
20,274,4,1997-11-16 08:17:28
178,333,3,1998-01-15 03:54:39
686,651,5,1997-11-14 22:10:13
798,94,3,1997-10-03 21:42:19
417,413,3,1997-11-16 02:12:07
683,303,3,1998-04-22 22:11:44
216,735,5,1997-11-23 00:25:58
479,1444,1,1997-11-13 23:02:01
442,219,3,1997-12-29 10:06:49
405,675,1,1998-01-23 09:37:55
476,26,4,1997-12-29 03:01:15
592,925,3,1997-12-20 09:08:35
798,1,4,1997-09-26 17:41:35
172,463,4,1997-09-29 12:51:42
518,280,4,1997-10-14 10:16:58
645,28,4,1998-04-08 16:35:10
733,279,2,1997-11-14 19:32:48
222,742,5,1997-10-22 23:39:57
749,578,3,1997-11-06 21:07:09
609,1012,1,1998-02-08 00:03:57
367,800,4,1997-10-12 21:00:49
643,200,3,1998-04-01 16:31:05
525,1047,2,1997-12-02 18:11:14
796,229,3,1998-04-20 05:01:11
398,186,4,1997-10-01 19:18:16
660,208,4,1998-03-29 19:20:01
405,921,1,1998-01-23 10:00:34
535,9,5,1997-11-15 18:16:19
527,647,5,1997-11-13 21:14:14
616,322,4,1998-03-30 02:27:20
358,1266,4,1998-03-30 14:59:04
704,662,3,1998-04-01 02:30:19
786,404,4,1997-12-23 02:18:20
788,229,3,1997-11-30 06:11:39
788,51,4,1997-11-30 06:06:58
750,306,4,1997-11-13 18:31:17
664,175,4,1997-10-10 23:04:59
276,928,3,1997-09-21 10:10:29
346,97,4,1997-09-22 17:22:09
617,1073,3,1998-01-03 00:58:25
655,1368,5,1998-02-26 06:24:45
601,504,4,1997-10-08 22:38:20
279,28,2,1997-09-26 17:54:21
456,380,3,1997-12-06 02:24:57
196,153,5,1997-12-04 16:10:20
777,1,4,1997-10-04 15:37:11
614,841,2,1997-11-13 23:56:38
561,195,3,1998-01-26 10:02:43
328,133,5,1998-01-17 14:23:38
406,447,4,1997-11-17 18:54:57
749,172,5,1997-11-06 20:13:59
608,100,4,1997-11-24 20:28:00
143,294,3,1998-02-25 11:55:08
637,333,3,1997-12-23 18:14:48
230,371,4,1997-11-25 19:15:30
633,177,3,1997-09-27 02:00:54
682,1410,3,1998-02-26 18:22:04
707,730,3,1998-01-31 22:45:42
745,174,3,1997-11-21 14:39:39
536,713,4,1997-12-17 00:32:21
774,563,1,1998-02-27 05:38:03
536,498,5,1997-12-17 11:58:26
479,455,4,1998-03-05 19:24:13
94,4,4,1998-04-04 20:19:28
796,679,4,1998-04-20 05:01:11
276,185,4,1997-09-20 21:57:43
18,111,3,1997-11-21 17:00:31
394,386,3,1997-12-02 10:34:57
655,87,3,1998-02-14 17:22:23
610,95,2,1998-02-28 22:01:56
733,19,5,1997-11-14 19:22:18
350,132,5,1997-12-17 08:22:09
637,1,4,1997-12-23 18:48:44
542,122,3,1998-02-03 19:14:13
95,97,4,1997-11-10 21:50:52
758,689,1,1997-12-05 04:12:56
707,162,5,1998-01-31 22:32:48
715,475,4,1997-10-04 10:47:29
454,423,4,1997-12-12 20:46:47
177,216,4,1997-11-21 16:44:13
94,692,4,1998-04-04 20:37:29
798,998,3,1997-10-03 21:48:37
450,226,4,1997-12-18 19:40:01
326,194,4,1997-11-18 17:40:25
30,161,4,1997-09-24 00:28:03
222,402,4,1997-10-30 04:17:24
643,521,4,1998-04-01 16:36:26
10,701,4,1997-10-26 18:00:12
796,87,5,1998-04-22 04:18:48
764,321,1,1997-10-07 14:03:54
566,1437,2,1997-12-09 07:10:34
586,385,3,1998-01-06 03:55:56
758,752,3,1998-02-10 04:58:25
551,924,5,1998-04-17 03:24:11
708,21,1,1997-10-20 05:28:36
436,710,4,1998-02-18 02:34:41
757,743,2,1998-02-25 22:19:32
665,79,3,1998-01-08 21:10:31
110,366,3,1998-02-09 01:39:01
125,482,1,1998-04-17 18:05:09
731,194,3,1998-01-30 18:08:01
747,156,3,1998-02-28 04:16:02
645,433,4,1998-04-08 17:01:46
198,127,5,1998-01-07 20:28:39
288,1065,4,1998-02-01 22:51:14
181,1365,1,1997-11-08 04:24:46
402,237,4,1997-10-07 23:29:08
648,254,3,1998-01-09 17:34:08
405,42,1,1998-01-23 09:21:53
533,228,4,1997-11-10 19:48:52
683,316,4,1998-04-22 23:03:28
168,300,5,1998-01-08 19:16:51
671,1215,3,1998-01-05 21:39:25
234,279,3,1998-04-11 22:33:00
454,185,2,1997-12-12 20:57:45
458,514,5,1998-02-02 05:31:44
486,332,3,1997-11-18 17:29:47
29,326,2,1997-12-22 20:01:09
551,774,5,1998-04-17 03:21:54
640,1228,4,1998-03-07 01:59:53
645,963,4,1998-04-08 16:34:01
643,418,4,1998-04-01 16:18:38
671,559,4,1998-01-09 09:33:19
684,692,4,1997-11-03 17:03:34
625,154,3,1998-04-08 01:18:09
363,235,5,1998-04-02 06:05:30
48,357,5,1997-11-13 15:24:13
462,330,3,1998-02-01 20:43:23
716,392,2,1997-11-17 20:01:35
782,1390,3,1998-04-02 06:53:48
713,307,3,1998-03-02 23:45:11
543,1014,4,1997-09-30 21:31:13
184,7,3,1998-03-14 20:35:38
234,97,2,1998-04-11 22:37:47
655,324,3,1998-03-17 02:51:12
303,790,4,1997-11-14 05:31:47
314,433,3,1997-10-26 17:40:42
55,50,4,1997-10-30 01:46:45
747,1203,5,1998-02-28 04:21:25
682,259,3,1998-02-26 18:40:24
149,300,3,1997-12-30 20:11:55
724,1617,1,1998-01-02 16:15:03
791,289,4,1997-11-13 19:08:07
250,175,5,1997-10-29 01:53:24
760,216,2,1997-10-01 00:56:06
